City,Country,Weekend/Weekday,Price,Room_Type,Room_Shared,Room_Private,Person_Capacity,Superhost?,Multiple_Rooms?,Business?,cleanliness_rating,guest_satisfaction_overall,bedrooms,Distance from City Center,Nearest Metro (km),attr_index,attr_index_norm,rest_index,rest_index_norm,longitude,latitude
Barcelona,Spain,Weekend,160.8210953,Private room,FALSE,TRUE,2,FALSE,0,0,9,82,1,1.208076531,0.422016968,604.1145684,23.32556162,1512.466803,33.22381412,2.18392,41.38419
Barcelona,Spain,Weekend,318.1511392,Private room,FALSE,TRUE,2,FALSE,0,0,10,97,1,0.595914314,0.253325569,1101.03476,42.51222446,1598.259717,35.10839621,2.17587,41.38408
Barcelona,Spain,Weekend,324.2022948,Private room,FALSE,TRUE,2,FALSE,0,0,9,95,1,2.595729015,0.631169689,429.3869144,16.57912497,548.6948904,12.05298326,2.17663,41.40998
Barcelona,Spain,Weekend,196.8952917,Private room,FALSE,TRUE,2,FALSE,0,0,9,90,1,2.484693938,1.039192131,277.1246927,10.70010464,559.8956769,12.2990269,2.19669,41.397
Barcelona,Spain,Weekend,572.2996718,Private room,FALSE,TRUE,4,TRUE,1,0,10,97,2,1.092120109,0.4318671,664.8678073,25.67131438,1643.784153,36.1084151,2.179,41.38
Barcelona,Spain,Weekend,202.4809738,Private room,FALSE,TRUE,2,FALSE,0,0,9,95,1,1.993460308,1.158586959,352.1083876,13.59531175,1017.330805,22.34733979,2.18941,41.3767
Barcelona,Spain,Weekend,148.0205739,Private room,FALSE,TRUE,2,FALSE,0,1,8,85,1,2.013940279,0.208879845,357.5009914,13.80352641,828.6471265,18.20259331,2.151,41.376
Barcelona,Spain,Weekend,190.8441362,Private room,FALSE,TRUE,2,FALSE,1,0,7,82,1,0.417515927,0.370589193,584.7780419,22.57895598,1393.001405,30.59956071,2.16761,41.38384
Barcelona,Spain,Weekend,168.9668816,Private room,FALSE,TRUE,2,FALSE,1,0,9,87,1,1.527724777,0.07519672,369.0383084,14.24899556,879.1311796,19.31155834,2.16054,41.37537
Barcelona,Spain,Weekend,285.8007308,Private room,FALSE,TRUE,2,FALSE,1,0,9,93,1,2.075774589,1.186784574,341.1805535,13.17337545,1043.855965,22.93000845,2.19122,41.37742
Barcelona,Spain,Weekend,196.8952917,Private room,FALSE,TRUE,3,FALSE,0,0,9,93,1,2.09439475,0.227651608,730.0418472,28.18775937,682.0394862,14.98211602,2.17248,41.40591
Barcelona,Spain,Weekend,277.6549445,Private room,FALSE,TRUE,2,FALSE,0,0,10,96,1,2.008933179,0.953797558,385.2469875,14.87483139,919.52242,20.19881819,2.19178,41.37948
Barcelona,Spain,Weekend,157.5627807,Private room,FALSE,TRUE,2,FALSE,1,0,9,87,1,1.718951048,0.240306005,359.4495175,13.87876126,808.7930628,17.76646623,2.16187,41.37292
Barcelona,Spain,Weekend,653.7575349,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,9,78,3,1.879528106,0.216349338,964.0126596,37.22164282,746.0915577,16.38912483,2.172,41.404
Barcelona,Spain,Weekend,481.299602,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,8,80,1,2.517451931,0.576649413,445.7965076,17.21271833,551.5360573,12.11539415,2.178,41.409
Barcelona,Spain,Weekend,132.8926851,Private room,FALSE,TRUE,2,FALSE,1,0,9,89,2,2.123773077,0.91125495,418.9008606,16.17424632,693.1345002,15.2258362,2.16254,41.40542
Barcelona,Spain,Weekend,1319.151907,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,10,94,3,0.888910407,0.40032592,513.7394788,19.83607496,977.7879909,21.47871702,2.17614,41.39368
Barcelona,Spain,Weekend,221.0999139,Private room,FALSE,TRUE,2,FALSE,1,0,9,89,1,2.65772767,0.706149658,401.7508229,15.51206355,524.3771172,11.51880348,2.17804,41.4103
Barcelona,Spain,Weekend,173.6216166,Private room,FALSE,TRUE,2,FALSE,0,0,10,95,1,2.437007558,0.161580376,290.5767108,11.2195026,613.4786818,13.47606549,2.14414,41.37703
Barcelona,Spain,Weekend,161.984779,Private room,FALSE,TRUE,2,TRUE,0,0,10,99,1,1.33793444,0.434313525,451.9708924,17.45111846,796.1097993,17.48785755,2.18147,41.39555
Barcelona,Spain,Weekend,288.1280983,Private room,FALSE,TRUE,2,FALSE,1,0,9,93,1,1.956946251,1.143255532,359.977166,13.89913438,1058.982189,23.26228077,2.18959,41.37748
Barcelona,Spain,Weekend,127.307003,Private room,FALSE,TRUE,2,TRUE,1,0,10,96,1,2.278189273,0.320430923,596.3498972,23.02575869,624.6435069,13.72131919,2.17615,41.40713
Barcelona,Spain,Weekend,254.6140061,Private room,FALSE,TRUE,2,FALSE,1,0,10,97,1,1.143719506,0.395718647,632.5795778,24.42462852,1614.231133,35.45923455,2.18339,41.38499
Barcelona,Spain,Weekend,1619.84779,Private room,FALSE,TRUE,2,TRUE,0,0,10,99,1,1.013639662,0.38250827,641.592407,24.77262427,1422.107433,31.23892235,2.18209,41.38635
Barcelona,Spain,Weekend,895.5710196,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,10,93,2,2.572318161,0.609025417,446.9743702,17.25819697,586.8208867,12.8904833,2.175,41.41
Barcelona,Spain,Weekend,179.4400354,Private room,FALSE,TRUE,2,FALSE,1,0,8,86,1,0.157512205,0.13871142,615.6036589,23.76916868,1454.325575,31.9466467,2.16909,41.3859
Barcelona,Spain,Weekend,176.8799311,Private room,FALSE,TRUE,2,FALSE,1,0,8,88,1,0.307358923,0.286295704,682.8686688,26.36634844,1787.843692,39.27291919,2.17047,41.38439
Barcelona,Spain,Weekend,300.9286196,Private room,FALSE,TRUE,2,FALSE,0,0,10,93,1,1.071589997,0.133565931,721.1713186,27.84525801,1289.723463,28.33089131,2.161,41.394
Barcelona,Spain,Weekend,200.1536063,Private room,FALSE,TRUE,2,FALSE,1,0,8,85,1,0.933569289,0.345968514,649.6848715,25.08508368,1341.954581,29.47823349,2.17098,41.37876
Barcelona,Spain,Weekend,195.4988712,Private room,FALSE,TRUE,2,TRUE,1,0,9,95,1,2.281870988,0.434919728,536.8343844,20.72779596,599.6258627,13.1717656,2.17894,41.40656
Barcelona,Spain,Weekend,161.984779,Private room,FALSE,TRUE,2,FALSE,0,0,8,83,1,0.361399837,0.255630297,793.8394509,30.65105858,1687.674838,37.072546,2.17433,41.38699
Barcelona,Spain,Weekend,323.5040845,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,9,87,1,1.528958795,0.523126346,483.887749,18.68346518,1093.812429,24.0273841,2.16136,41.39927
Barcelona,Spain,Weekend,208.2993926,Private room,FALSE,TRUE,2,TRUE,1,0,10,95,1,1.752929572,0.9351701,402.3257359,15.5342616,1195.742011,26.26643458,2.18788,41.37888
Barcelona,Spain,Weekend,197.593502,Private room,FALSE,TRUE,2,FALSE,1,0,8,82,1,0.819724774,0.420500231,591.4460991,22.83641737,1339.296373,29.4198416,2.1687,41.37982
Barcelona,Spain,Weekend,159.6574115,Private room,FALSE,TRUE,2,FALSE,1,0,9,89,1,1.768505678,0.198202787,357.5912208,13.80701028,779.1751842,17.11586095,2.16042,41.37294
Barcelona,Spain,Weekend,167.8031978,Private room,FALSE,TRUE,2,FALSE,0,1,9,92,1,0.251890682,0.231501934,618.7087767,23.88906086,1505.85416,33.07855657,2.169,41.385
Barcelona,Spain,Weekend,167.8031978,Private room,FALSE,TRUE,2,FALSE,1,0,9,86,1,1.241040318,0.791536839,552.3582328,21.32718968,986.64375,21.6732483,2.16798,41.39821
Barcelona,Spain,Weekend,636.5350152,Entire home/apt,FALSE,FALSE,3,TRUE,0,1,10,96,1,0.437161051,0.150898478,621.4794988,23.99604164,1429.980164,31.41185981,2.169,41.391
Barcelona,Spain,Weekend,462.6806619,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,95,1,1.445159487,0.47340053,402.8053382,15.5527796,1088.949689,23.92056604,2.15456,41.39297
Barcelona,Spain,Weekend,209.2303396,Private room,FALSE,TRUE,2,FALSE,1,0,10,95,1,0.359517925,0.338761714,622.3243678,24.02866301,1508.132596,33.12860617,2.1688,41.38403
Barcelona,Spain,Weekend,636.5350152,Entire home/apt,FALSE,FALSE,3,TRUE,0,1,10,97,1,0.437153769,0.15088756,621.4817351,23.99612799,1429.974837,31.41174278,2.169,41.391
Barcelona,Spain,Weekend,161.984779,Private room,FALSE,TRUE,2,FALSE,0,0,9,97,1,1.484879737,0.28210413,380.0951417,14.67591267,961.312301,21.11680147,2.16365,41.37465
Barcelona,Spain,Weekend,252.2866386,Private room,FALSE,TRUE,2,TRUE,0,0,10,99,1,1.149201898,0.153676877,606.1886319,23.4056436,1220.687391,26.81440076,2.17386,41.3772
Barcelona,Spain,Weekend,185.2584542,Private room,FALSE,TRUE,2,FALSE,1,0,10,95,1,0.716012597,0.264111711,466.0503211,17.99474148,1200.840272,26.37842623,2.16326,41.38317
Barcelona,Spain,Weekend,185.2584542,Private room,FALSE,TRUE,3,FALSE,1,0,9,94,1,0.656415909,0.247659517,837.9426459,32.3539339,1488.084799,32.68822343,2.17035,41.38123
Barcelona,Spain,Weekend,180.3709824,Private room,FALSE,TRUE,2,FALSE,1,0,10,94,1,0.48749768,0.275465852,809.6091201,31.25994373,1675.087206,36.79603801,2.17062,41.38277
Barcelona,Spain,Weekend,173.6216166,Private room,FALSE,TRUE,2,FALSE,1,0,9,87,1,0.607311907,0.220389276,1123.482446,43.37895556,1601.124875,35.1713341,2.17639,41.38452
Barcelona,Spain,Weekend,329.7879768,Private room,FALSE,TRUE,2,FALSE,0,1,9,82,1,0.727067683,0.414909313,767.1399178,29.62015875,1349.036443,29.63379821,2.163,41.39101
Barcelona,Spain,Weekend,387.5066912,Private room,FALSE,TRUE,3,FALSE,0,1,9,86,1,0.599686917,0.3709177,618.4926555,23.88071617,1359.711428,29.86829176,2.16344,41.3893
Barcelona,Spain,Weekend,289.2917821,Private room,FALSE,TRUE,2,FALSE,0,0,10,96,1,1.791080099,0.402485265,322.5198371,12.45286362,775.5185562,17.03553712,2.15033,41.38077
Barcelona,Spain,Weekend,318.1511392,Private room,FALSE,TRUE,2,FALSE,0,1,9,85,1,0.767765091,0.436548202,823.9914507,31.81526213,1339.710004,29.42892767,2.16302,41.39162
Barcelona,Spain,Weekend,387.5066912,Private room,FALSE,TRUE,4,FALSE,0,1,9,81,1,0.86129483,0.417020484,598.6771281,23.11561576,1368.030148,30.05102609,2.16118,41.39113
Barcelona,Spain,Weekend,241.580748,Private room,FALSE,TRUE,2,FALSE,0,0,9,91,1,1.380770238,0.496102615,453.4502782,17.50823926,782.6926951,17.19312885,2.18142,41.39613
Barcelona,Spain,Weekend,279.982312,Private room,FALSE,TRUE,2,TRUE,1,0,10,98,1,1.684269759,0.380484731,389.9568276,15.05668376,918.9599631,20.1864629,2.15412,41.39646
Barcelona,Spain,Weekend,168.7341448,Private room,FALSE,TRUE,2,TRUE,0,0,10,99,1,2.208720661,0.157964121,282.15762,10.89443177,642.1794218,14.10652433,2.14374,41.38506
Barcelona,Spain,Weekend,532.0362138,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,10,95,1,1.280984441,0.729706436,568.8018558,21.96209697,866.2901429,19.02948391,2.17525,41.39798
Barcelona,Spain,Weekend,205.7392883,Private room,FALSE,TRUE,2,FALSE,0,0,10,94,1,1.080926969,0.32135127,396.396893,15.30534212,1031.584807,22.66045232,2.15743,41.3849
Barcelona,Spain,Weekend,213.8850746,Private room,FALSE,TRUE,2,FALSE,1,0,9,89,1,1.243404356,0.52317909,570.1557795,22.01437353,1348.785294,29.62828132,2.18075,41.37939
Barcelona,Spain,Weekend,163.1484628,Private room,FALSE,TRUE,2,FALSE,1,0,8,84,1,2.065691639,0.623071777,401.6624107,15.50864985,792.5584406,17.40984613,2.15957,41.404
Barcelona,Spain,Weekend,180.6037191,Private room,FALSE,TRUE,4,FALSE,0,1,9,77,1,1.073378354,0.043056322,395.5622189,15.27311439,1011.506008,22.21938858,2.15869,41.38258
Barcelona,Spain,Weekend,150.5806782,Private room,FALSE,TRUE,2,FALSE,0,0,10,91,1,1.79558258,0.203791694,357.3422075,13.79739558,770.9839809,16.93592774,2.15975,41.37293
Barcelona,Spain,Weekend,167.8031978,Private room,FALSE,TRUE,2,TRUE,1,0,10,96,1,0.432832855,0.322317725,739.5690446,28.55561547,2238.351452,49.16906106,2.17041,41.38325
Barcelona,Spain,Weekend,127.307003,Private room,FALSE,TRUE,2,FALSE,0,0,8,89,1,1.178843853,0.191181074,640.8723475,24.74482194,1384.318466,30.40882571,2.17708,41.37795
Barcelona,Spain,Weekend,127.307003,Private room,FALSE,TRUE,2,FALSE,1,0,9,91,1,1.673637737,0.507547545,326.5783652,12.60956808,784.8037782,17.23950225,2.15085,41.38278
Barcelona,Spain,Weekend,138.9438406,Private room,FALSE,TRUE,2,FALSE,1,0,9,90,1,2.065372801,0.387048657,601.5733983,23.2274441,674.5986932,14.8186668,2.17015,41.40574
Barcelona,Spain,Weekend,131.9617381,Private room,FALSE,TRUE,2,FALSE,0,0,9,89,1,1.964476988,0.499158222,530.3542982,20.47759234,637.3979177,14.00149075,2.18102,41.40277
Barcelona,Spain,Weekend,370.2841716,Private room,FALSE,TRUE,2,FALSE,0,0,9,94,1,0.331529031,0.252870426,556.151593,21.47365571,1392.131636,30.58045481,2.16605,41.38702
Barcelona,Spain,Weekend,138.9438406,Private room,FALSE,TRUE,2,TRUE,0,0,10,94,1,2.194705049,0.258171369,657.7516356,25.39655076,675.1332932,14.83041016,2.1735,41.40673
Barcelona,Spain,Weekend,208.5321293,Private room,FALSE,TRUE,2,TRUE,0,0,10,96,1,1.442086257,0.672286535,514.7399246,19.87470333,992.9279316,21.81129065,2.16468,41.39949
Barcelona,Spain,Weekend,266.2508437,Private room,FALSE,TRUE,2,FALSE,0,1,10,90,0,2.140566087,0.208049874,728.3583691,28.12275834,686.1803144,15.0730761,2.17348,41.40624
Barcelona,Spain,Weekend,225.5219122,Private room,FALSE,TRUE,2,TRUE,0,0,10,95,1,2.453573681,0.155463809,286.7434531,11.07149609,639.62178,14.05034153,2.14441,41.39794
Barcelona,Spain,Weekend,202.4809738,Private room,FALSE,TRUE,2,FALSE,1,0,9,90,1,0.409903681,0.308532964,813.4282495,31.40740473,1561.454055,34.29989947,2.17487,41.38664
Barcelona,Spain,Weekend,196.8952917,Private room,FALSE,TRUE,2,FALSE,0,0,10,93,1,0.885743478,0.204321496,1068.618861,41.26060915,3307.942689,72.66438697,2.17522,41.38019
Barcelona,Spain,Weekend,647.9391161,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,10,100,3,0.777737884,0.103720337,796.8816264,30.76852049,1694.15816,37.2149628,2.17879,41.38482
Barcelona,Spain,Weekend,202.4809738,Private room,FALSE,TRUE,2,FALSE,1,0,9,94,1,0.993405782,0.315727028,795.5241395,30.71610635,2871.720902,63.08205991,2.17618,41.37949
Barcelona,Spain,Weekend,318.1511392,Private room,FALSE,TRUE,2,FALSE,0,1,8,89,1,0.181810606,0.167717422,668.111363,25.79655181,1516.352203,33.30916332,2.17151,41.38595
Barcelona,Spain,Weekend,596.0388205,Private room,FALSE,TRUE,4,FALSE,0,1,9,88,1,0.46470787,0.250147662,819.0022171,31.62262206,1614.874077,35.47335787,2.17292,41.38357
Barcelona,Spain,Weekend,150.5806782,Private room,FALSE,TRUE,2,FALSE,0,0,9,93,1,1.241716572,0.15821029,444.8760552,17.1771786,1097.576781,24.11007429,2.16796,41.37606
Barcelona,Spain,Weekend,208.5321293,Private room,FALSE,TRUE,2,TRUE,0,0,10,94,1,1.72775564,0.855714529,405.9414151,15.67386715,1117.023842,24.53726087,2.189,41.381
Barcelona,Spain,Weekend,190.8441362,Private room,FALSE,TRUE,2,FALSE,0,0,10,95,1,1.167446699,0.08602624,620.5004324,23.95823876,1302.537435,28.61237123,2.17538,41.37743
Barcelona,Spain,Weekend,172.2251961,Private room,FALSE,TRUE,2,FALSE,0,1,8,84,1,0.872649461,0.609683057,552.9932053,21.35170671,1191.843297,26.18079291,2.17088,41.39497
Barcelona,Spain,Weekend,983.7782484,Entire home/apt,FALSE,FALSE,6,FALSE,0,0,9,95,3,2.803923774,1.092278958,245.5483228,9.480904504,516.633272,11.34869722,2.20162,41.39558
Barcelona,Spain,Weekend,385.4120604,Private room,FALSE,TRUE,3,TRUE,1,0,10,100,2,0.802992815,0.275712172,442.2773916,17.0768412,1121.883957,24.64402127,2.16165,41.38358
Barcelona,Spain,Weekend,317.2201922,Private room,FALSE,TRUE,2,FALSE,1,0,9,87,1,0.630803581,0.418168291,617.6821581,23.84942193,1421.41674,31.22375016,2.16832,41.3816
Barcelona,Spain,Weekend,292.7828333,Private room,FALSE,TRUE,2,FALSE,1,0,10,87,1,0.569527817,0.373442739,665.2422405,25.68577168,1543.737085,33.91071716,2.16895,41.38207
Barcelona,Spain,Weekend,136.3837364,Private room,FALSE,TRUE,2,FALSE,1,0,8,85,1,1.776048345,0.46441783,356.4318662,13.76224626,776.3986745,17.05487036,2.1649,41.37161
Barcelona,Spain,Weekend,536.9236856,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,88,1,0.095828437,0.117201192,608.0997296,23.47943329,1362.221156,29.92342206,2.17,41.388
Barcelona,Spain,Weekend,532.0362138,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,95,1,1.286504354,0.745851327,559.9446717,21.62011086,859.0904124,18.87133002,2.17578,41.39788
Barcelona,Spain,Weekend,196.8952917,Private room,FALSE,TRUE,2,TRUE,1,0,10,89,1,0.371310661,0.358415757,750.1313006,28.96343638,1574.418836,34.58469215,2.17336,41.38494
Barcelona,Spain,Weekend,503.4095934,Private room,FALSE,TRUE,5,FALSE,0,1,9,97,1,1.060855566,0.368542106,692.8007639,26.74983811,1790.233033,39.32540498,2.17924,41.38058
Barcelona,Spain,Weekend,172.2251961,Private room,FALSE,TRUE,2,FALSE,0,1,8,78,1,1.116191947,0.816463473,557.552742,21.52775569,1021.492848,22.43876589,2.16983,41.39719
Barcelona,Spain,Weekend,464.0770824,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,8,74,1,1.934966276,0.809562234,338.1865982,13.05777537,642.8035554,14.12023444,2.19066,41.39501
Barcelona,Spain,Weekend,624.8981777,Entire home/apt,FALSE,FALSE,6,FALSE,1,0,9,92,2,1.936464558,0.47077647,609.7085448,23.54155151,657.4909063,14.4428662,2.17973,41.40297
Barcelona,Spain,Weekend,208.5321293,Private room,FALSE,TRUE,2,FALSE,0,0,9,92,1,1.11277455,0.20276135,1978.342035,76.38607219,1222.248056,26.84868332,2.16207,41.39518
Barcelona,Spain,Weekend,207.1357088,Private room,FALSE,TRUE,2,FALSE,1,0,8,84,0,1.187994752,0.389738401,627.5021443,24.22858295,1696.036739,37.25622888,2.18355,41.38389
Barcelona,Spain,Weekend,113.5755347,Private room,FALSE,TRUE,2,FALSE,1,0,9,90,1,1.125910869,0.153533065,473.345945,18.27643395,894.5610791,19.65050139,2.181,41.393
Barcelona,Spain,Weekend,134.2891056,Private room,FALSE,TRUE,2,FALSE,0,0,9,88,1,1.775769072,0.32096259,955.1106179,36.8779247,757.2250254,16.63368971,2.17689,41.40227
Barcelona,Spain,Weekend,514.8136942,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,95,1,1.279519692,0.436530981,468.0759457,18.07295318,819.0307974,17.99135487,2.18027,41.39569
Barcelona,Spain,Weekend,769.4277003,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,9,92,2,1.343484495,0.554089374,480.4064752,18.54904918,813.2108061,17.86350921,2.17979,41.39674
Barcelona,Spain,Weekend,514.8136942,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,86,0,1.346179111,0.475760974,458.9882571,17.72206702,800.6162391,17.58684889,2.181,41.396
Barcelona,Spain,Weekend,514.8136942,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,90,1,1.346146117,0.475722567,458.9886886,17.72208368,800.634686,17.58725411,2.181,41.396
Barcelona,Spain,Weekend,514.8136942,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,91,1,1.228532903,0.381095651,469.7900918,18.13913834,834.3935266,18.32882241,2.18009,41.39519
Barcelona,Spain,Weekend,514.8136942,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,82,1,1.201343803,0.38408772,475.6782528,18.36648704,844.3139806,18.54674146,2.17961,41.39519
Barcelona,Spain,Weekend,710.5453022,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,8,87,1,1.171645169,0.196954866,1210.085672,46.72280621,1171.112907,25.72541591,2.16173,41.39565
Barcelona,Spain,Weekend,665.3943724,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,9,93,2,1.882501139,0.416431723,312.0009912,12.04671883,722.4889257,15.8706543,2.14876,41.38154
Barcelona,Spain,Weekend,665.3943724,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,9,92,2,1.910977833,0.392874366,323.164196,12.47774306,737.9865613,16.21108529,2.14976,41.37916
Barcelona,Spain,Weekend,254.6140061,Private room,FALSE,TRUE,5,FALSE,0,1,9,96,1,1.468170756,0.095055622,399.3169774,15.41808996,947.3550672,20.81020794,2.168,41.374
Barcelona,Spain,Weekend,196.8952917,Private room,FALSE,TRUE,2,FALSE,0,1,10,90,1,1.480650551,0.516904512,344.5378589,13.30300489,844.9516414,18.56074872,2.15296,41.38354
Barcelona,Spain,Weekend,208.5321293,Private room,FALSE,TRUE,2,FALSE,0,0,9,100,1,1.129622244,0.318583017,553.1325024,21.35708513,1161.115959,25.50581654,2.17178,41.37705
Barcelona,Spain,Weekend,150.5806782,Private room,FALSE,TRUE,2,TRUE,1,0,9,97,1,1.527517763,0.58375236,423.2764907,16.34319445,728.2637084,15.99750688,2.18357,41.39636
Barcelona,Spain,Weekend,229.2457002,Private room,FALSE,TRUE,3,FALSE,1,0,9,92,1,0.577936885,0.332061682,650.2982852,25.10876829,1399.200486,30.73573369,2.16386,41.38951
Barcelona,Spain,Weekend,202.4809738,Private room,FALSE,TRUE,2,FALSE,1,0,9,91,1,0.571046965,0.256603617,880.2329919,33.98681303,1613.11055,35.43461912,2.1763,41.38513
Barcelona,Spain,Weekend,255.5449531,Private room,FALSE,TRUE,2,FALSE,1,0,9,93,1,0.433081665,0.281489346,792.041772,30.58164812,1602.556574,35.20278372,2.17278,41.38384
Barcelona,Spain,Weekend,468.7318174,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,92,0,0.915738658,0.155966728,849.9137049,32.81615032,1670.734899,36.70043245,2.17906,41.38249
Barcelona,Spain,Weekend,468.7318174,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,93,0,0.791329171,0.176158252,2073.284945,80.05192765,1676.849667,36.83475336,2.17745,41.38273
Barcelona,Spain,Weekend,260.1996881,Private room,FALSE,TRUE,2,FALSE,0,1,10,91,1,0.757914056,0.420551604,616.0572842,23.78668367,1309.1148,28.75685384,2.17899,41.38808
Barcelona,Spain,Weekend,150.5806782,Private room,FALSE,TRUE,2,FALSE,0,0,10,93,1,2.37932889,0.230404349,334.9373604,12.93231854,649.4556445,14.26635849,2.14646,41.37511
Barcelona,Spain,Weekend,647.9391161,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,98,1,0.742678226,0.280653593,476.4375103,18.39580285,1770.690923,38.89613047,2.16113,41.38707
Barcelona,Spain,Weekend,161.984779,Private room,FALSE,TRUE,2,FALSE,0,0,10,94,1,0.957857215,0.343968712,799.344093,30.86359917,1953.904277,42.92071231,2.17725,41.38045
Barcelona,Spain,Weekend,370.2841716,Private room,FALSE,TRUE,3,FALSE,0,1,8,86,1,1.181344187,0.308231855,617.2934801,23.83441463,1392.591681,30.59056045,2.1783,41.37852
Barcelona,Spain,Weekend,214.1178113,Private room,FALSE,TRUE,3,FALSE,0,0,9,92,1,0.811581706,0.175311751,923.3603068,35.6520085,1514.053047,33.25865857,2.17217,41.38001
Barcelona,Spain,Weekend,192.00782,Private room,FALSE,TRUE,2,FALSE,0,0,10,98,1,1.796940082,0.442062119,351.9345951,13.58860142,722.0320325,15.8606179,2.19072,41.39147
Barcelona,Spain,Weekend,212.9541276,Private room,FALSE,TRUE,3,FALSE,0,0,8,86,1,0.805951151,0.353389345,649.7548204,25.08778449,1404.7692,30.85805963,2.17965,41.38702
Barcelona,Spain,Weekend,219.7034934,Private room,FALSE,TRUE,3,FALSE,0,1,10,91,1,1.485980385,0.29851347,362.9988144,14.01580371,958.2409515,21.04933424,2.1526,41.38982
Barcelona,Spain,Weekend,219.7034934,Private room,FALSE,TRUE,2,FALSE,0,1,10,94,1,1.486941018,0.333484707,365.2319699,14.10202843,973.1247846,21.37628205,2.15269,41.39017
Barcelona,Spain,Weekend,363.5348058,Private room,FALSE,TRUE,2,FALSE,0,1,9,88,1,2.235088977,0.443146972,294.0963581,11.35540025,618.6249222,13.58911111,2.19615,41.39136
Barcelona,Spain,Weekend,142.4348919,Private room,FALSE,TRUE,2,FALSE,1,0,9,91,1,2.440206438,0.786368951,275.7003899,10.64511066,563.6615561,12.38175062,2.19761,41.39429
Barcelona,Spain,Weekend,277.6549445,Private room,FALSE,TRUE,2,TRUE,0,0,10,97,1,2.017835226,0.323991722,305.2732512,11.78695301,692.7170939,15.21666719,2.14752,41.38055
Barcelona,Spain,Weekend,196.8952917,Private room,FALSE,TRUE,2,FALSE,0,1,9,86,1,1.835568978,0.590944422,332.4016838,12.83441314,973.7160403,21.38926995,2.14952,41.39307
Barcelona,Spain,Weekend,393.32511,Private room,FALSE,TRUE,3,FALSE,0,1,9,93,1,0.995716046,0.342480798,764.570286,29.5209423,2133.569557,46.86735488,2.17686,41.3798
Barcelona,Spain,Weekend,179.4400354,Private room,FALSE,TRUE,2,FALSE,0,0,9,93,1,1.983932163,0.252931385,350.0448979,13.51563803,841.1034871,18.4762177,2.15082,41.37663
Barcelona,Spain,Weekend,185.2584542,Private room,FALSE,TRUE,2,FALSE,1,0,10,92,1,1.127873388,0.296187348,653.4735101,25.23136739,1513.9547,33.25649822,2.1777,41.37879
